index,rooms,retail_price,address,city,sqft,toilets,image_id
11881,3.0,499000,3235 Roberta Ln,"Oceanside, CA",1138.0,2.0,11881
3192,4.0,1399900,2604 Canto Rompeolas,"San Clemente, CA",3313.0,3.0,3192
9638,4.0,549000,11738 Wiley Street,"Loma Linda, CA",2687.0,3.1,9638
8284,5.0,1825000,27522 W West Shore Road,"Lake Arrowhead, CA",4305.0,4.0,8284
4723,4.0,850000,29822 Imperial Drive,"San Juan Capistrano, CA",2072.0,2.1,4723
2451,3.0,699900,2903 Grand Avenue,"Huntington Park, CA",1356.0,2.0,2451
10868,4.0,1249000,2556 Palm Ave,"San Diego, CA",4637.0,3.1,10868
9098,5.0,450000,1743 CALAVERAS Avenue,"Ontario, CA",1386.0,2.0,9098
5037,,1345000,78102 San Timoteo Street,"La Quinta, CA",4308.0,3.1,5037
11803,3.0,529000,1357 Coalinga Pl,"Chula Vista, CA",1613.0,2.1,11803
4275,3.0,750000,1145 Encanada Drive,"La Habra Heights, CA",1869.0,3.0,4275
6494,3.0,449900,40059 Stowe Road,"Temecula, CA",2084.0,2.1,6494
6456,5.0,454900,27927 Hide Away Court,"Menifee, CA",3279.0,3.0,6456
7061,4.0,614900,33978 Parador Street,"Temecula, CA",3335.0,2.1,7061
5436,3.0,255000,588 Pine Valley Road,"Banning, CA",1161.0,2.0,5436
2947,4.0,900000,14747 Friar Street,"Van Nuys, CA",1728.0,1.0,2947
4194,3.0,727000,25886 Evergreen Road,"Laguna Hills, CA",1213.0,2.0,4194
4841,4.0,918000,32 Bridge Trail,"Irvine, CA",2189.0,3.0,4841
6325,5.0,501900,32539 Quiet Trail Drive,"Winchester, CA",3409.0,4.1,6325
6148,3.0,430000,38297 Augusta Drive,"Murrieta, CA",1950.0,2.0,6148
4610,3.0,799000,8091 Valencia Drive,"Huntington Beach, CA",1417.0,2.0,4610
6107,4.0,409999,4047 Jones ave,"Riverside, CA",1579.0,2.0,6107
5147,3.0,1699000,33 Topaz Court,"Rancho Mirage, CA",3380.0,3.1,5147
10119,,685000,6389 Calle Hermoso,"Alta Loma, CA",2482.0,2.1,10119
10110,4.0,679900,12790 Sorrel Drive,"Apple Valley, CA",4365.0,3.0,10110
7403,3.0,739000,77925 Laredo,"La Quinta, CA",2329.0,3.0,7403
1325,3.0,434800,1722 N Mcdivitt Avenue,"Compton, CA",1043.0,1.0,1325
1678,1.0,489900,6151 Orange Street,"Los Angeles, CA",569.0,1.0,1678
9353,4.0,465000,17230 Farwell Street,"Fontana, CA",2328.0,3.0,9353
11865,4.0,549000,4333 Landis St.,"San Diego, CA",1198.0,2.1,11865
8030,3.0,895000,44385 Via Barranca,"Temecula, CA",2793.0,2.1,8030
5368,4.0,249999,12755 Avenida Alta Loma,"Desert Hot Springs, CA",1659.0,2.0,5368
11054,4.0,1699000,7190 Via Mariposa Norte,"Bonsall, CA",3492.0,4.0,11054
7386,4.0,749000,78 Colgate Drive,"Rancho Mirage, CA",2969.0,4.0,7386
968,4.0,334900,37608 Ribbon Lane,"Palmdale, CA",1860.0,2.0,968
9964,6.0,645000,10330 COUNTRY Lane,"Yucaipa, CA",3571.0,3.0,9964
264,4.0,449000,2117 Cypress Way,"Pine Mountain Club, CA",5300.0,4.1,264
10555,5.0,849000,11290 Crestridge Court,"Rancho Cucamonga, CA",3142.0,3.0,10555
3956,3.0,648000,10 Marisol Street,"Ladera Ranch, CA",1592.0,2.1,3956
11448,3.0,346500,185 N Euclid Ave,"San Diego, CA",1316.0,1.0,11448
272,10.0,475000,2709 Villalovos Court,"Bakersfield, CA",3784.0,8.0,272
10913,3.0,1599000,255 Alameda Blvd,"Coronado, CA",2264.0,2.1,10913
6631,4.0,504999,7469 Lakeside Drive,"Belltown, CA",1809.0,2.0,6631
5960,3.0,360000,5651 Troth Street,"Mira Loma, CA",1108.0,1.0,5960
11100,,219000,2535 Stirrup Rd,"Borrego Springs, CA",1332.0,2.0,11100
3460,2.0,224900,466 Avenida Sevilla,"Laguna Woods, CA",1040.0,2.0,3460
11753,3.0,453000,2038 .ALTA VIEW DR.,"Paradise Hills, CA",1311.0,2.0,11753
7715,4.0,899000,4 Asti Circle Circle,"Palm Desert, CA",3560.0,3.0,7715
5640,2.0,279900,41219 Calle Pampas,"Indio, CA",1257.0,2.0,5640
10633,4.0,975000,3321 Silvertip Road,"Chino Hills, CA",2088.0,3.0,10633
6250,3.0,455000,78523 San Marino Ct Court,"La Quinta, CA",2270.0,2.0,6250
6354,3.0,500000,81237 Red Rock Road,"La Quinta, CA",1641.0,3.0,6354
548,1.0,1645000,130 WAVECREST Avenue,"Venice, CA",848.0,1.0,548
3266,5.0,1650000,10792 Bronco Circle,"North Tustin, CA",4078.0,3.1,3266
5026,6.0,1119000,38271 Tandika Trail,"Palm Desert, CA",4266.0,3.1,5026
5209,5.0,1500000,85501 61st Avenue,"Thermal, CA",2000.0,3.1,5209
2445,3.0,749900,4963 Dunrobin Avenue,"Lakewood, CA",1844.0,2.0,2445
4173,4.0,749900,13291 Edinburgh Drive,"Westminster, CA",1326.0,2.0,4173
3537,2.0,295000,2096 Ronda Granada,"Laguna Woods, CA",1010.0,2.0,3537
6396,3.0,455000,78523 San Marino Ct Court,"La Quinta, CA",2270.0,2.0,6396
2592,4.0,784999,6156 Elba Place,"Woodland Hills, CA",1404.0,2.0,2592
10617,5.0,910000,425 E 25th Street,"Upland, CA",2101.0,2.0,10617
4404,4.0,799000,29251 Via San Sebastian,"Laguna Niguel, CA",1644.0,2.0,4404
3792,3.0,585000,1722 Highland Street,"Santa Ana, CA",1136.0,1.1,3792
11300,2.0,335000,17159 W Bernardo Dr,"San Diego, CA",874.0,1.0,11300
9311,4.0,459999,7749 Bobcat Lane,"Highland, CA",2452.0,3.0,9311
7986,2.0,999000,38125 Carrillo Road,"Murrieta, CA",1536.0,2.0,7986
2566,4.0,799000,4145 Raynol Street,"Los Angeles, CA",1461.0,3.0,2566
5913,3.0,369000,44279 Corfu Court,"Palm Desert, CA",1648.0,2.0,5913
5032,3.0,1490000,204 Crystal Bay Court,"Rancho Mirage, CA",4318.0,3.1,5032
3630,2.0,410000,259 Calle Aragon,"Laguna Woods, CA",1324.0,2.0,3630
9097,3.0,414990,3922 S Alberta Paseo Street,"Ontario, CA",1222.0,2.0,9097
9628,4.0,529184,3553 Sugarberry Court,"San Bernardino, CA",2131.0,2.0,9628
4130,4.0,694900,1714 W Adams Street,"Santa Ana, CA",1620.0,2.0,4130
7473,5.0,699990,12850 Shorthorn Drive,"Corona, CA",3216.0,4.1,7473
1598,3.0,465000,1306 S Cliveden Avenue,"Compton, CA",1512.0,2.0,1598
7538,6.0,780990,13952 Lily Lane,"Riverside, CA",5270.0,4.1,7538
985,4.0,329990,8830 Rowley Street,"Littlerock, CA",1964.0,2.0,985
8707,2.0,299900,150091 Bluewater Road,"Big River, CA",1125.0,2.0,8707
1631,4.0,469777,41503 51st Street W,"Lancaster, CA",2730.0,3.0,1631
697,3.0,229900,39602 E 179th Street,"Lake Los Angeles, CA",1025.0,2.0,697
2886,4.0,849000,4941 Escobedo Drive,"Woodland Hills, CA",1940.0,2.0,2886
10150,4.0,699999,5661 Pine Avenue,"Chino Hills, CA",2529.0,2.1,10150
1091,2.0,299000,1661 W Avenue K10,"Lancaster, CA",1052.0,2.0,1091
10107,4.0,695000,6239 Davidson Street,"Chino, CA",3346.0,3.1,10107
1043,3.0,325000,10333 E Avenue R4,"Littlerock, CA",1050.0,2.0,1043
9167,2.0,425000,12618 3rd Street,"Chino, CA",1010.0,1.0,9167
8945,3.0,379900,27344 Matterhorn Drive,"Lake Arrowhead, CA",1949.0,4.0,8945
3244,3.0,1949000,2039 Shipway Lane,"Newport Beach, CA",2088.0,3.0,3244
5761,5.0,319900,43710 Pueblo Street,"Indio, CA",2670.0,3.0,5761
1851,3.0,504500,"3595 Santa Fe Avenue, #182","Long Beach, CA",1600.0,2.0,1851
11453,3.0,445000,93 Sherwood,"Chula Vista, CA",1083.0,2.0,11453
3805,1.0,577000,135 Monte Vista,"San Clemente, CA",1132.0,2.0,3805
5188,5.0,1690000,20202 Avenida De Arboles,"Murrieta, CA",5430.0,4.1,5188
6671,3.0,529900,51813 Avenida Vallejo,"La Quinta, CA",1874.0,3.0,6671
4833,3.0,995000,25 Amistad,"Irvine, CA",2864.0,2.1,4833
2197,5.0,650000,304 Ballena Drive,"Diamond Bar, CA",1853.0,2.1,2197
8921,3.0,349950,9394 Lime Avenue,"Fontana, CA",744.0,1.0,8921
7287,6.0,699999,6680 Black Forest Drive,"Corona, CA",4412.0,5.1,7287
11415,3.0,397000,22167 Crestline Rd,"Palomar Mountain, CA",1089.0,1.1,11415
1958,4.0,570000,1325 N Calvados Avenue,"Covina, CA",1125.0,1.1,1958
3820,4.0,595000,2805 Roswell Street,"Santa Ana, CA",1837.0,2.0,3820
637,3.0,229000,446 E Avenue R6,"Palmdale, CA",1044.0,1.1,637
10957,6.0,1874900,16718 Silhouette Road,"San Diego, CA",4225.0,4.1,10957
5560,4.0,302000,83241 Camino Bahia Avenue,"Coachella, CA",1950.0,2.0,5560
2161,2.0,639000,6937 Goodland Avenue,"North Hollywood, CA",1037.0,1.0,2161
1608,3.0,505000,14664 Forest Edge Drive,"Sylmar, CA",1884.0,3.0,1608
626,5.0,1849000,5132 Noble Avenue,"Sherman Oaks, CA",4000.0,6.0,626
5053,5.0,1295000,1236 Kendrick Ct,"Corona, CA",5372.0,5.1,5053
1812,4.0,499900,1608 W Caldwell Street,"Compton, CA",1086.0,2.0,1812
6877,3.0,569000,4060 Camino Parocela,"Palm Springs, CA",1586.0,2.0,6877
9495,3.0,548000,31304 Easy Drive,"Running Springs, CA",2784.0,2.1,9495
4086,4.0,675000,824 Willow Drive,"Brea, CA",2034.0,3.1,4086
209,4.0,349000,901 Eagle Lane,"Frazier Park, CA",2216.0,2.0,209
10448,3.0,749000,468 Heliotrope Drive,"Lake Arrowhead, CA",2181.0,2.1,10448
539,3.0,1549000,10459 Camarillo Street,"Toluca Lake, CA",2641.0,2.1,539
2500,3.0,749000,25904 Hillworth Avenue,"Lomita, CA",1634.0,2.1,2500
2672,4.0,784995,19033 Martino Court,"Saugus, CA",3125.0,3.1,2672
2508,3.0,750000,2011 W 42nd Place,"Los Angeles, CA",1303.0,2.0,2508
7250,2.0,695000,80333 Camino San Lucas,"Indio, CA",2569.0,3.0,7250
9934,4.0,645000,920 W 21st Street,"Upland, CA",1908.0,2.1,9934
5061,7.0,1450000,30605 Sorrel Lane,"Canyon Lake, CA",6360.0,6.1,5061
11854,3.0,550000,960 Emory St,"Imperial Beach, CA",1664.0,2.1,11854
11505,2.0,395000,15613 Hawley Court,"El Cajon, CA",1640.0,1.1,11505
10538,3.0,848500,27502 Meadow Bay Drive,"Lake Arrowhead, CA",2396.0,3.1,10538
11712,2.0,479000,12368 Quail Rd.,"Descanso, CA",1464.0,2.1,11712
3078,,1149000,25875 Via Viento,"Mission Viejo, CA",2714.0,5.0,3078
7701,3.0,799900,1431 Lorena Way,"Palm Springs, CA",3042.0,3.1,7701
1969,3.0,595000,361 W Bennett Avenue,"Glendora, CA",1343.0,1.1,1969
10447,5.0,750000,16552 Sugar Lane,"Fontana, CA",4209.0,3.1,10447
4896,4.0,955000,2722 Ashwood Circle,"Fullerton, CA",2996.0,3.0,4896
8779,3.0,349000,470 Vista Lane,"Big Bear, CA",1638.0,2.0,8779
5354,4.0,250500,23860 Pine Field Drive,"Moreno Valley, CA",1716.0,3.0,5354
74,2.0,213900,1416 Sweetgum Avenue,"Rosamond, CA",956.0,2.0,74
5411,2.0,255000,26231 Falsterbor Drive,"Sun City, CA",1350.0,2.0,5411
2443,3.0,750000,6517 Meridian Street,"Los Angeles, CA",1165.0,1.0,2443
8378,2.0,210000,5992 Robin Oak Drive,"Angelus Oaks, CA",841.0,1.0,8378
4285,3.0,719000,40 Lomada Street,"Ladera Ranch, CA",2005.0,2.1,4285
4193,3.0,698000,2624 W Olive Avenue,"Fullerton, CA",2150.0,2.1,4193
3201,2.0,1125000,144 W Avenida Ramona,"San Clemente, CA",1012.0,1.1,3201
8685,3.0,259000,12208 4th Street,"Yucaipa, CA",1058.0,2.0,8685
557,5.0,1550000,20445 Holcroft Drive,"Walnut, CA",4201.0,4.0,557
2655,3.0,800000,1711 S KINGSLEY Drive,"Los Angeles, CA",1386.0,1.0,2655
4625,4.0,859000,3161 W Glen Holly Drive,"Anaheim, CA",3206.0,4.1,4625
5972,3.0,397000,32015 Corte Cardin,"Temecula, CA",1133.0,2.0,5972
5260,4.0,1500000,73224 Fiddleneck Lane,"Palm Desert, CA",3870.0,4.1,5260
7783,3.0,899000,24448 Epson Court,"Murrieta, CA",1832.0,2.1,7783
5980,2.0,349000,271 Box Springs,"Beaumont, CA",1561.0,2.0,5980
7397,4.0,697900,34070 Summit View Place,"Temecula, CA",3371.0,3.0,7397
1534,2.0,499900,1542 W 65TH Street,"Los Angeles, CA",886.0,1.0,1534
4746,4.0,899000,7011 E Villanueva Drive,"Orange, CA",3192.0,3.0,4746
2000,3.0,600000,28001 Memory Lane,"Valencia, CA",1671.0,3.0,2000
9182,4.0,420000,7965 Mango Avenue,"Fontana, CA",1644.0,2.0,9182
10733,5.0,1499000,1675 Fisherman Drive,"Carlsbad, CA",4174.0,3.1,10733
9683,3.0,560000,216 E Francis Street,"Ontario, CA",1164.0,2.0,9683
3862,3.0,599888,761 E Pinehurst Avenue,"La Habra, CA",1191.0,1.0,3862
11586,4.0,445000,32946 Camino Ortega,"Warner Springs, CA",2259.0,3.0,11586
8070,3.0,995000,67900 Fillmore Street,"Thermal, CA",1700.0,2.0,8070
5554,3.0,305000,5421 Inglestone Drive,"Hemet, CA",1652.0,2.0,5554
3204,4.0,1035000,1551 Amberleaf,"Costa Mesa, CA",2976.0,2.1,3204
11365,2.0,399000,9423 Oak Grove Drive,"Descanso, CA",1244.0,2.0,11365
454,3.0,998000,21205 Sundance Street,"Walnut, CA",2479.0,3.0,454
3477,2.0,239900,13265 Del Monte Drive,"Seal Beach, CA",1100.0,1.1,3477
6042,3.0,365000,33494 Viewpoint Drive,"Wildomar, CA",1559.0,2.1,6042
8029,3.0,938000,3120 MARIGOLD Circle,"Palm Springs, CA",2591.0,2.1,8029
385,7.0,1450000,434 Newport Avenue,"Long Beach, CA",3200.0,6.0,385
7561,4.0,800000,14070 Ashton Lane,"Riverside, CA",3700.0,3.1,7561
8849,4.0,299800,25944 9th Street,"San Bernardino, CA",1702.0,3.0,8849
2730,3.0,839000,3708 Westside Avenue,"Los Angeles, CA",1709.0,2.0,2730
8826,4.0,354000,840 Falcon Lane,"Redlands, CA",1225.0,2.0,8826
5419,1.0,252500,24815 Logan Creek Road,"Idyllwild, CA",912.0,1.0,5419
6727,5.0,599000,30490 Sparkle Drive,"Canyon Lake, CA",3327.0,3.1,6727
4056,3.0,699889,1611 E Palmyra Avenue,"Orange, CA",1582.0,2.1,4056
9762,5.0,599000,6192 Millsaps Street,"Chino, CA",2785.0,3.0,9762
11806,3.0,495000,2735 Jaynia Pl.,"Lemon Grove, CA",1307.0,2.0,11806
2205,4.0,610000,12719 Shenley Street,"Sylmar, CA",1631.0,2.0,2205
9073,3.0,350000,185 E Home Street,"Rialto, CA",1728.0,2.0,9073
7342,6.0,739000,4242 Havenridge Drive,"Corona, CA",3446.0,4.0,7342
7391,3.0,750000,79275 Avenue 38,"Indio, CA",2400.0,2.1,7391
2174,,645000,13523 Dalmatian Avenue,"La Mirada, CA",1576.0,2.1,2174
5384,2.0,225000,26510 Ridgemoor Road,"Sun City, CA",945.0,1.0,5384
8414,3.0,229800,13435 Bella Pine Road,"Victorville, CA",1324.0,2.0,8414
10683,3.0,999999,2144 Erwin Ranch Road,"Big Bear, CA",2270.0,2.0,10683
2300,3.0,699900,2903 Grand Avenue,"Huntington Park, CA",1356.0,2.0,2300
3355,6.0,1650000,Address not provided,"Tustin, CA",4172.0,5.1,3355
11483,3.0,454900,1110 Stoneridge Dr,"Spring Valley, CA",1022.0,1.0,11483
4541,5.0,895000,2371 Cornell Drive,"Costa Mesa, CA",2461.0,3.0,4541
8675,2.0,250000,61029 Navajo,"Joshua Tree, CA",1260.0,2.0,8675
9705,3.0,560000,2740 Valkyrie Drive,"Running Springs, CA",,2.2,9705
9722,4.0,549500,6205 Dartmouth Avenue,"Rancho Cucamonga, CA",1412.0,2.0,9722
5000,4.0,998000,2455 Via Lazo,"Palm Springs, CA",3934.0,5.0,5000
11428,3.0,360000,8535 Paradise Valley Road,"Spring Valley, CA",1440.0,2.1,11428
6375,4.0,475888,40707 Mountain Pride Drive,"Murrieta, CA",2483.0,3.0,6375
8703,3.0,344910,5570 Cedar Drive,"San Bernardino, CA",1348.0,2.0,8703
984,3.0,349000,33165 Escondido Drive,"Agua Dulce, CA",889.0,1.0,984
7330,,749000,7438 Jola Drive,"Riverside, CA",3385.0,4.0,7330
6976,5.0,609000,6960 Winterberry Way,"Corona, CA",3295.0,3.0,6976
2196,3.0,650000,192 Cherokee,"Topanga, CA",1875.0,3.0,2196
10592,3.0,838000,5044 Howard Street,"Ontario, CA",1176.0,1.0,10592
1159,3.0,387870,6811 Teasdale Street,"Lancaster, CA",2055.0,2.0,1159
9588,4.0,553610,3329 S Welsummer Avenue,"Ontario, CA",2543.0,3.1,9588
6634,4.0,518000,30730 Pier Pointe Circle,"Menifee, CA",2349.0,2.1,6634
1183,3.0,369000,9706 Antwerp Street,"Los Angeles, CA",840.0,1.0,1183
7488,3.0,749900,809 Alexander Way,"Palm Springs, CA",1480.0,2.0,7488
2661,4.0,779000,27309 Blueridge Drive,"Valencia, CA",3315.0,4.0,2661
346,4.0,1188000,19944 E Lorencita Drive,"Covina, CA",3212.0,4.0,346
6999,3.0,625000,11385 Dawson Canyon Road,"Corona, CA",1380.0,2.0,6999
1466,4.0,434900,4311 W Ivesbrook Street,"Lancaster, CA",3376.0,2.1,1466
723,2.0,219900,Address not provided,"Lancaster, CA",720.0,1.0,723
9912,4.0,599900,16609 Shoal creek,"Fontana, CA",3099.0,2.1,9912
3740,3.0,525000,925 Vista Avenue,"Placentia, CA",1074.0,2.0,3740
4919,4.0,950000,431 Valley Crossing Road,"Brea, CA",3061.0,2.1,4919
10880,4.0,1145000,Address not provided,"San Diego, CA",3117.0,3.1,10880
3045,7.0,960000,8053 Newmark Avenue,"Rosemead, CA",3605.0,3.0,3045
9915,4.0,624800,1808 Glen Rosa Street,"Upland, CA",2646.0,4.0,9915
11869,3.0,529540,1154 Meadow Lake Dr,"Vista, CA",1674.0,2.0,11869
11620,3.0,459000,1516 De Anza,"Borrego Springs, CA",2717.0,3.1,11620
11622,6.0,494000,72 Corte Madera rd,"Pine Valley, CA",1500.0,2.1,11622
7118,6.0,679000,7362 EXCELSIOR Drive,"Corona, CA",4148.0,4.1,7118
4658,4.0,895000,5580 Running Spring,"Yorba Linda, CA",2518.0,3.0,4658
1639,2.0,450000,1542 N Banning Boulevard,"Wilmington, CA",948.0,1.0,1639
8596,2.0,259900,634 W Rainbow Boulevard,"Big Bear, CA",720.0,1.0,8596
7227,5.0,650000,10120 Via Indigo,"Moreno Valley, CA",2917.0,3.0,7227
9383,6.0,488800,21774 Hercules Street,"Apple Valley, CA",3940.0,4.0,9383
5074,3.0,1280000,48101 Silver Spur Trail,"Palm Desert, CA",4166.0,3.1,5074
2267,3.0,649000,3190 Cedar Avenue,"Long Beach, CA",1438.0,2.0,2267
499,3.0,1650000,3831 ALOHA Street,"Los Angeles, CA",1776.0,2.0,499
10808,3.0,1399000,612 9th,"Coronado, CA",1000.0,1.0,10808
10034,6.0,655000,12290 Larch Street,"Oak Hills, CA",3975.0,3.0,10034
7801,5.0,865000,3153 Arapaho Street,"Norco, CA",4016.0,3.0,7801
3684,2.0,450000,302 N Susan Street,"Santa Ana, CA",687.0,1.0,3684
9982,4.0,630000,523 E Mariposa Drive,"Redlands, CA",2358.0,3.0,9982
8834,4.0,299900,23930 Zuger Drive,"Crestline, CA",1800.0,3.0,8834
6166,3.0,397000,32015 Corte Cardin,"Temecula, CA",1133.0,2.0,6166
11106,2.0,219000,5164 Landis St,"San Diego, CA",620.0,1.0,11106
9816,5.0,600000,251 Grandview,"Twin Peaks, CA",3410.0,3.0,9816
4382,4.0,780000,21745 Santa Pola,"Mission Viejo, CA",2000.0,2.1,4382
802,3.0,290000,44555 Lostwood Avenue,"Lancaster, CA",1240.0,2.0,802
8196,4.0,1450000,585 Brentwood Drive,"Lake Arrowhead, CA",5068.0,4.1,8196
4297,2.0,729000,31522 Crystal Sands Drive,"Laguna Niguel, CA",1442.0,2.0,4297
896,3.0,283900,2815 Nandina Drive,"Palmdale, CA",1190.0,2.0,896
4188,2.0,749990,31 Alienta Lane,"Ladera Ranch, CA",1914.0,2.0,4188
3974,3.0,695000,10382 Bonnie Drive,"Garden Grove, CA",1550.0,3.0,3974
2584,4.0,779000,10318 Ponderosa Street,"Bellflower, CA",2162.0,3.0,2584
1950,5.0,569000,8706 Costello Avenue,"Panorama City, CA",2018.0,3.0,1950
4686,4.0,900000,27742 Paseo Esteban,"San Juan Capistrano, CA",2978.0,2.1,4686
8213,5.0,999000,8961 APPALOOSA Court,"Alta Loma, CA",4433.0,4.1,8213
78,2.0,245000,4001 Los Padres Drive,"Frazier Park, CA",1536.0,2.0,78
11039,6.0,1550000,5324 Ruette De Mer,"San Diego, CA",3527.0,3.1,11039
7457,4.0,720000,7 Buckingham Way,"Rancho Mirage, CA",3788.0,3.1,7457
6687,4.0,549900,33878 Channel Street,"Temecula, CA",3245.0,2.1,6687
9109,3.0,429900,547 E El Morado Court,"Ontario, CA",1100.0,2.0,9109
1085,2.0,348888,1456 S PARK,"Pomona, CA",1125.0,1.0,1085
7442,4.0,729000,131 Vista Oro,"Palm Desert, CA",2616.0,3.1,7442
9939,4.0,599000,15159 Ashwood Lane,"Chino Hills, CA",,2.0,9939
4676,4.0,829000,5151 La Luna Drive,"La Palma, CA",2118.0,2.1,4676
5475,3.0,220000,460 W 5th Street,"San Jacinto, CA",818.0,1.0,5475
6742,4.0,545000,35483 Sumac Avenue,"Murrieta, CA",3034.0,3.1,6742
4661,,889900,5555 PICASSO Drive,"Yorba Linda, CA",2644.0,3.0,4661
10756,5.0,1349000,6714 Lemon Leaf,"Carlsbad, CA",3419.0,3.0,10756
4673,4.0,849000,848 San Juan Lane,"Placentia, CA",2453.0,2.1,4673
10554,4.0,824900,10376 Hillside Road,"Alta Loma, CA",2630.0,2.1,10554
1347,2.0,449000,3471 Cudahy Street,"Huntington Park, CA",700.0,1.0,1347
1729,2.0,550000,1942 W 64th Street,"Los Angeles, CA",,1.0,1729
2775,2.0,889000,235 Malcolm Drive,"Pasadena, CA",1247.0,2.0,2775
6644,5.0,498640,34124 Thistlewood Avenue,"Murrieta, CA",2858.0,3.0,6644
9772,4.0,560000,7772 Lupin,"Chino, CA",2775.0,4.0,9772
391,2.0,1125000,2160 Clifford Street,"Los Angeles, CA",1774.0,2.1,391
2275,3.0,650000,3634 Woodruff Avenue,"Long Beach, CA",1287.0,2.0,2275
9663,5.0,599000,112 N 10th Avenue,"Upland, CA",1512.0,2.0,9663
8395,3.0,235000,13593 1st Avenue,"Victorville, CA",1400.0,2.0,8395
7234,5.0,649990,12842 Shorthorn Drive,"Corona, CA",2824.0,3.0,7234
4875,5.0,969000,110 S Avenida Felipe,"Anaheim Hills, CA",2843.0,2.1,4875
2901,2.0,949000,16 Vista Terrace,"Pacific Palisades, CA",1296.0,2.0,2901
295,3.0,550000,40171 Wilson Street,"Caliente, CA",2040.0,2.1,295
3589,2.0,355900,2024 Via Mariposa East,"Laguna Woods, CA",953.0,2.0,3589
7711,3.0,850000,Vista Calico,"La Quinta, CA",2924.0,3.0,7711
6395,4.0,475000,45731 Portola Avenue,"Palm Desert, CA",2009.0,3.0,6395
10336,5.0,799950,2505 Cliff Road,"Upland, CA",3861.0,5.0,10336
1789,2.0,525000,14518 Van Ness Avenue,"Gardena, CA",831.0,1.0,1789
4205,3.0,699900,9 Alumbre,"Rancho Santa Margarita, CA",1299.0,3.0,4205
3727,3.0,554900,2006 S Parton Street,"Santa Ana, CA",1401.0,2.0,3727
8010,6.0,975000,40011 Via View,"Temecula, CA",4008.0,5.1,8010
11835,3.0,499900,426 Orion Pl,"Escondido, CA",1247.0,2.0,11835
1419,2.0,450000,1542 N Banning Boulevard,"Wilmington, CA",948.0,1.0,1419
5300,4.0,1830000,354 STEVENS Road,"Palm Springs, CA",3844.0,3.1,5300
2483,3.0,699000,23919 Hartland Street,"West Hills, CA",1570.0,2.0,2483
7192,3.0,695000,69755 Camino Pacifico,"Rancho Mirage, CA",2830.0,3.1,7192
282,3.0,495500,1217 Azalea Drive,"Pine Mountain Club, CA",2150.0,2.0,282
8790,3.0,299000,2365 MEDICAL CENTER Drive,"San Bernardino, CA",1044.0,2.0,8790
7177,3.0,645000,55769 Pinehurst,"La Quinta, CA",2645.0,3.0,7177
9980,4.0,617000,14606 Willamette Avenue,"Chino, CA",2683.0,3.1,9980
6029,2.0,359000,36614 Royal Sage Court,"Palm Desert, CA",1664.0,2.0,6029
7120,3.0,695950,360 Pico Road,"Palm Springs, CA",1530.0,2.0,7120
10171,4.0,698000,1806 Pinnacle Way,"Upland, CA",3404.0,2.1,10171
5117,4.0,1899000,71070 La Paz Road,"Rancho Mirage, CA",5236.0,4.2,5117
10968,5.0,1588900,927 Moonstone Ct,"Encinitas, CA",3502.0,4.1,10968
946,4.0,349900,43718 21st Street W,"Lancaster, CA",1671.0,2.0,946
480,4.0,1899999,5202 S Chariton Avenue,"Inglewood, CA",3415.0,3.0,480
4484,4.0,779000,1735 N Pheasant Street,"Anaheim, CA",3084.0,3.1,4484
2969,5.0,949800,4883 Marion Avenue,"Baldwin Park, CA",2992.0,5.1,2969
9466,3.0,485000,15625 Pumpkin Place,"Fontana, CA",1940.0,2.0,9466
7674,5.0,749000,217 East Street,"Norco, CA",2832.0,3.1,7674
109,3.0,245000,2822 Dixie Street,"Rosamond, CA",1500.0,2.0,109
11382,,349000,7309 Santa Barbara,"Carlsbad, CA",1606.0,2.0,11382
2313,4.0,690000,16563 Shady Valley Lane,"Whittier, CA",2158.0,2.0,2313
1120,2.0,399000,1009 E 73rd Street,"Los Angeles, CA",884.0,1.0,1120
8489,3.0,240000,555 W 9th Street,"San Bernardino, CA",1300.0,2.0,8489
11562,3.0,399900,4124 San Miguel Ave,"San Diego, CA",1050.0,2.0,11562
5141,3.0,1584500,34721 Madera De Playa Drive,"Temecula, CA",3354.0,3.0,5141
4062,3.0,673000,23302 Via Bahia,"Mission Viejo, CA",1178.0,2.0,4062
4197,3.0,750000,6272 Larchwood Drive,"Huntington Beach, CA",1282.0,2.0,4197
6510,4.0,495000,78940 Runaway Bay Drive,"Bermuda Dunes, CA",2304.0,2.0,6510
2912,3.0,949000,2312 Loma Vista Street,"Pasadena, CA",1778.0,2.0,2912
9581,4.0,506000,7831 Aberdeen Lane,"Highland, CA",1793.0,3.0,9581
938,,299999,44702 Avenida Linda,"Lancaster, CA",1537.0,2.0,938
6758,5.0,549000,38009 Spring Canyon Drive,"Murrieta, CA",2986.0,4.0,6758
9593,5.0,541715,2797 E Cornwall Street,"Ontario, CA",2537.0,3.0,9593
139,2.0,245000,4001 Los Padres Drive,"Frazier Park, CA",1536.0,2.0,139
5438,2.0,214900,451 Olympia Way,"Hemet, CA",1170.0,2.0,5438
4207,3.0,699000,9502 Westminster Avenue,"Garden Grove, CA",988.0,1.1,4207
2955,3.0,910000,17548 Donmetz Street,"Granada Hills, CA",2784.0,2.1,2955
2148,3.0,598888,1930 S Mcpherrin Avenue,"Monterey Park, CA",1115.0,1.0,2148
